Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),388,Jamaica,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),388,Jamaica,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),388,Jamaica,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),388,Jamaica,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),388,Jamaica,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,3.47,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,3.35,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,5.5,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,5.56,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,6.5,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,6.79,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.06,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.06,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,0.93,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,1.3,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,5.94,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,5.98,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,7.08,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,7.26,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,1.68,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,1.84,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,3.51,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,3.25,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,7.57,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,7.41,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,2.64,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,2.13,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,1.03,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,1.02,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,1.6,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,1.31,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0.58,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0.45,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),392,Japan,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,1.85,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,2.11,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,2.04,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,1.94,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,10.86,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,10.38,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,0.5,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,0.63,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,1.68,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,1.07,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,7.57,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,7.5,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,0.22,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0.07,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,0.14,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,0.82,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,0.86,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,0.59,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0.27,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),400,Jordan,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,9.57,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,9.42,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,3.3,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,3.47,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,2.25,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,2.16,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,5.39,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,6.08,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,2.29,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,2.31,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,2.7,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,2.87,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0.07,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0.12,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,2.53,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,2.58,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,25.01,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,24.73,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.5,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,0.38,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0.12,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,0.04,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,0.74,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,0.6,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,0.15,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0.15,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),398,Kazakhstan,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,4.39,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,4.11,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,0.82,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,0.82,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,0.07,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,0.08,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,0.22,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,0.3,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.84,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.84,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,1.2,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,1.13,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,0.52,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,0.39,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,7.54,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,6.39,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.86,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,0.97,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,0.08,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),404,Kenya,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,1.99,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,1.93,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,2.58,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,2.91,E,Estimated value
FBS,Food Balances (2010-),296,Kiribati,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,4.89,E,Estimated value
