Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","882","Samoa","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2323","E","Estimated value",""
"FS","Suite of Food Security Indicators","882","Samoa","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2353","E","Estimated value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2210","E","Estimated value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2197","E","Estimated value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2210","E","Estimated value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2223","E","Estimated value",""
"FS","Suite of Food Security Indicators","678","Sao Tome and Principe","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2249","E","Estimated value",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2270","E","Estimated value",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2333","E","Estimated value",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2375","E","Estimated value",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2411","E","Estimated value",""
"FS","Suite of Food Security Indicators","682","Saudi Arabia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2428","E","Estimated value",""
"FS","Suite of Food Security Indicators","686","Senegal","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2217","E","Estimated value",""
"FS","Suite of Food Security Indicators","686","Senegal","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2230","E","Estimated value",""
"FS","Suite of Food Security Indicators","686","Senegal","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2227","E","Estimated value",""
"FS","Suite of Food Security Indicators","686","Senegal","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2225","E","Estimated value",""
"FS","Suite of Food Security Indicators","686","Senegal","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2247","E","Estimated value",""
"FS","Suite of Food Security Indicators","688","Serbia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2471","E","Estimated value",""
"FS","Suite of Food Security Indicators","688","Serbia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2487","E","Estimated value",""
"FS","Suite of Food Security Indicators","688","Serbia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2490","E","Estimated value",""
"FS","Suite of Food Security Indicators","688","Serbia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2492","E","Estimated value",""
"FS","Suite of Food Security Indicators","688","Serbia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2495","E","Estimated value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2343","E","Estimated value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2380","E","Estimated value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2410","E","Estimated value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2395","E","Estimated value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2384","E","Estimated value",""
"FS","Suite of Food Security Indicators","694","Sierra Leone","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2137","E","Estimated value",""
"FS","Suite of Food Security Indicators","694","Sierra Leone","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2145","E","Estimated value",""
"FS","Suite of Food Security Indicators","694","Sierra Leone","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2168","E","Estimated value",""
"FS","Suite of Food Security Indicators","694","Sierra Leone","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2207","E","Estimated value",""
"FS","Suite of Food Security Indicators","694","Sierra Leone","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2231","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2445","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2461","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2501","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2503","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2478","E","Estimated value",""
"FS","Suite of Food Security Indicators","703","Slovakia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2546","E","Estimated value",""
"FS","Suite of Food Security Indicators","703","Slovakia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2570","E","Estimated value",""
"FS","Suite of Food Security Indicators","703","Slovakia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2565","E","Estimated value",""
"FS","Suite of Food Security Indicators","703","Slovakia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2550","E","Estimated value",""
"FS","Suite of Food Security Indicators","703","Slovakia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2537","E","Estimated value",""
"FS","Suite of Food Security Indicators","705","Slovenia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2523","E","Estimated value",""
"FS","Suite of Food Security Indicators","705","Slovenia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2529","E","Estimated value",""
"FS","Suite of Food Security Indicators","705","Slovenia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2516","E","Estimated value",""
"FS","Suite of Food Security Indicators","705","Slovenia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2495","E","Estimated value",""
"FS","Suite of Food Security Indicators","705","Slovenia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2486","E","Estimated value",""
"FS","Suite of Food Security Indicators","090","Solomon Islands","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2135","E","Estimated value",""
"FS","Suite of Food Security Indicators","090","Solomon Islands","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2139","E","Estimated value",""
"FS","Suite of Food Security Indicators","090","Solomon Islands","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2143","E","Estimated value",""
"FS","Suite of Food Security Indicators","090","Solomon Islands","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2158","E","Estimated value",""
"FS","Suite of Food Security Indicators","090","Solomon Islands","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2163","E","Estimated value",""
"FS","Suite of Food Security Indicators","706","Somalia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2159","E","Estimated value",""
"FS","Suite of Food Security Indicators","706","Somalia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2160","E","Estimated value",""
"FS","Suite of Food Security Indicators","706","Somalia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2166","E","Estimated value",""
"FS","Suite of Food Security Indicators","706","Somalia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2182","E","Estimated value",""
"FS","Suite of Food Security Indicators","706","Somalia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2194","E","Estimated value",""
"FS","Suite of Food Security Indicators","710","South Africa","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2377","E","Estimated value",""
"FS","Suite of Food Security Indicators","710","South Africa","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2404","E","Estimated value",""
"FS","Suite of Food Security Indicators","710","South Africa","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2405","E","Estimated value",""
"FS","Suite of Food Security Indicators","710","South Africa","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2404","E","Estimated value",""
"FS","Suite of Food Security Indicators","710","South Africa","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2412","E","Estimated value",""
"FS","Suite of Food Security Indicators","728","South Sudan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2150","E","Estimated value",""
"FS","Suite of Food Security Indicators","728","South Sudan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2163","E","Estimated value",""
"FS","Suite of Food Security Indicators","728","South Sudan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2174","E","Estimated value",""
"FS","Suite of Food Security Indicators","728","South Sudan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2189","E","Estimated value",""
"FS","Suite of Food Security Indicators","728","South Sudan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2207","E","Estimated value",""
"FS","Suite of Food Security Indicators","724","Spain","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2520","E","Estimated value",""
"FS","Suite of Food Security Indicators","724","Spain","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2518","E","Estimated value",""
"FS","Suite of Food Security Indicators","724","Spain","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2504","E","Estimated value",""
"FS","Suite of Food Security Indicators","724","Spain","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2498","E","Estimated value",""
"FS","Suite of Food Security Indicators","724","Spain","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2502","E","Estimated value",""
"FS","Suite of Food Security Indicators","144","Sri Lanka","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2285","E","Estimated value",""
"FS","Suite of Food Security Indicators","144","Sri Lanka","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2297","E","Estimated value",""
"FS","Suite of Food Security Indicators","144","Sri Lanka","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2291","E","Estimated value",""
"FS","Suite of Food Security Indicators","144","Sri Lanka","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2289","E","Estimated value",""
"FS","Suite of Food Security Indicators","144","Sri Lanka","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2293","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2168","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2175","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2182","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2204","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2225","E","Estimated value",""
"FS","Suite of Food Security Indicators","740","Suriname","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2317","E","Estimated value",""
"FS","Suite of Food Security Indicators","740","Suriname","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2334","E","Estimated value",""
"FS","Suite of Food Security Indicators","740","Suriname","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2355","E","Estimated value",""
"FS","Suite of Food Security Indicators","740","Suriname","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2368","E","Estimated value",""
"FS","Suite of Food Security Indicators","740","Suriname","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2379","E","Estimated value",""
"FS","Suite of Food Security Indicators","752","Sweden","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2543","E","Estimated value",""
"FS","Suite of Food Security Indicators","752","Sweden","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2549","E","Estimated value",""
"FS","Suite of Food Security Indicators","752","Sweden","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2543","E","Estimated value",""
"FS","Suite of Food Security Indicators","752","Sweden","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2534","E","Estimated value",""
"FS","Suite of Food Security Indicators","752","Sweden","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2530","E","Estimated value",""
"FS","Suite of Food Security Indicators","756","Switzerland","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2549","E","Estimated value",""
"FS","Suite of Food Security Indicators","756","Switzerland","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2562","E","Estimated value",""
"FS","Suite of Food Security Indicators","756","Switzerland","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2568","E","Estimated value",""
"FS","Suite of Food Security Indicators","756","Switzerland","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2565","E","Estimated value",""
"FS","Suite of Food Security Indicators","756","Switzerland","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2555","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2244","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2263","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2279","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2329","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2348","E","Estimated value",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","764","Thailand","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2416","E","Estimated value",""
"FS","Suite of Food Security Indicators","764","Thailand","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2438","E","Estimated value",""
"FS","Suite of Food Security Indicators","764","Thailand","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2447","E","Estimated value",""
"FS","Suite of Food Security Indicators","764","Thailand","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2446","E","Estimated value",""
"FS","Suite of Food Security Indicators","764","Thailand","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2443","E","Estimated value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2059","E","Estimated value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2069","E","Estimated value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2103","E","Estimated value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2171","E","Estimated value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2191","E","Estimated value",""
"FS","Suite of Food Security Indicators","768","Togo","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2187","E","Estimated value",""
"FS","Suite of Food Security Indicators","768","Togo","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2190","E","Estimated value",""
"FS","Suite of Food Security Indicators","768","Togo","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2196","E","Estimated value",""
"FS","Suite of Food Security Indicators","768","Togo","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2215","E","Estimated value",""
"FS","Suite of Food Security Indicators","768","Togo","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2239","E","Estimated value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","776","Tonga","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2337","E","Estimated value",""
"FS","Suite of Food Security Indicators","776","Tonga","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2336","E","Estimated value",""
"FS","Suite of Food Security Indicators","776","Tonga","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2346","E","Estimated value",""
"FS","Suite of Food Security Indicators","776","Tonga","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2358","E","Estimated value",""
"FS","Suite of Food Security Indicators","776","Tonga","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2383","E","Estimated value",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2418","E","Estimated value",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2438","E","Estimated value",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2432","E","Estimated value",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2423","E","Estimated value",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2426","E","Estimated value",""
"FS","Suite of Food Security Indicators","788","Tunisia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2329","E","Estimated value",""
"FS","Suite of Food Security Indicators","788","Tunisia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2366","E","Estimated value",""
"FS","Suite of Food Security Indicators","788","Tunisia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2377","E","Estimated value",""
"FS","Suite of Food Security Indicators","788","Tunisia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2352","E","Estimated value",""
"FS","Suite of Food Security Indicators","788","Tunisia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2345","E","Estimated value",""
"FS","Suite of Food Security Indicators","792","Türkiye","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2312","E","Estimated value",""
"FS","Suite of Food Security Indicators","792","Türkiye","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2332","E","Estimated value",""
"FS","Suite of Food Security Indicators","792","Türkiye","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2370","E","Estimated value",""
"FS","Suite of Food Security Indicators","792","Türkiye","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2388","E","Estimated value",""
"FS","Suite of Food Security Indicators","792","Türkiye","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2400","E","Estimated value",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2279","E","Estimated value",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2320","E","Estimated value",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2335","E","Estimated value",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2303","E","Estimated value",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2300","E","Estimated value",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","800","Uganda","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2085","E","Estimated value",""
"FS","Suite of Food Security Indicators","800","Uganda","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2096","E","Estimated value",""
"FS","Suite of Food Security Indicators","800","Uganda","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2121","E","Estimated value",""
"FS","Suite of Food Security Indicators","800","Uganda","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2145","E","Estimated value",""
"FS","Suite of Food Security Indicators","800","Uganda","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2177","E","Estimated value",""
"FS","Suite of Food Security Indicators","804","Ukraine","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2498","E","Estimated value",""
"FS","Suite of Food Security Indicators","804","Ukraine","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2517","E","Estimated value",""
"FS","Suite of Food Security Indicators","804","Ukraine","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2503","E","Estimated value",""
"FS","Suite of Food Security Indicators","804","Ukraine","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2481","E","Estimated value",""
"FS","Suite of Food Security Indicators","804","Ukraine","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2479","E","Estimated value",""
